40行,-1,-1,1,名詞,一般,*,*,*,*,40行,ヨンジュウギョウ,ヨンジュウギョウ,よんじゅうぎょう
4880,-1,-1,1,名詞,一般,*,*,*,*,4880,ヨンセンハッピャクハチジュウ,ヨンセンハッピャクハチジュウ,よんせんはっぴゃくはちじゅう
4つ,-1,-1,1,名詞,一般,*,*,*,*,4つ,ヨッツ,ヨッツ,よっつ
4人,-1,-1,1,名詞,一般,*,*,*,*,4人,ヨニン,ヨニン,よにん
4回,-1,-1,1,名詞,一般,*,*,*,*,4回,ヨンカイ,ヨンカイ,よんかい
4年,-1,-1,1,名詞,一般,*,*,*,*,4年,シネン,シネン,しねん
4日,-1,-1,1,名詞,一般,*,*,*,*,4日,ヨッカ,ヨッカ,よっか
4時,-1,-1,1,名詞,一般,*,*,*,*,4時,ヨジ,ヨジ,よじ
4時半,-1,-1,1,名詞,一般,*,*,*,*,4時半,ヨジハン,ヨジハン,よじはん
4月,-1,-1,1,名詞,一般,*,*,*,*,4月,シガツ,シガツ,しがつ
4枚,-1,-1,1,名詞,一般,*,*,*,*,4枚,シマイ,シマイ,しまい
5,-1,-1,1,名詞,一般,*,*,*,*,5,ゴ,ゴ,ご
50,-1,-1,1,名詞,一般,*,*,*,*,50,ゴジュウ,ゴジュウ,ごじゅう
500,-1,-1,1,名詞,一般,*,*,*,*,500,ゴヒャク,ゴヒャク,ごひゃく
5000,-1,-1,1,名詞,一般,*,*,*,*,5000,ゴセン,ゴセン,ごせん
500万円,-1,-1,1,名詞,一般,*,*,*,*,500万円,ゴヒャクマンエン,ゴヒャクマンエン,ごひゃくまんえん
500円,-1,-1,1,名詞,一般,*,*,*,*,500円,ゴヒャクエン,ゴヒャクエン,ごひゃくえん
500行,-1,-1,1,名詞,一般,*,*,*,*,500行,ゴヒャクギョウ,ゴヒャクギョウ,ごひゃくぎょう
50人,-1,-1,1,名詞,一般,*,*,*,*,50人,ゴジュウニン,ゴジュウニン,ごじゅうにん
50枚,-1,-1,1,名詞,一般,*,*,*,*,50枚,ゴジュウマイ,ゴジュウマイ,ごじゅうまい
50音,-1,-1,1,名詞,一般,*,*,*,*,50音,ゴジュウオン,ゴジュウオン,ごじゅうおん
585G4S,-1,-1,1,名詞,一般,*,*,*,*,585G4S,ゴーハチゴージーヨンエス,ゴーハチゴージーヨンエス,ゴーハチゴージーヨンエス
5か月,-1,-1,1,名詞,一般,*,*,*,*,5か月,ゴカゲツ,ゴカゲツ,ごかげつ
5つ,-1,-1,1,名詞,一般,*,*,*,*,5つ,イツツ,イツツ,いつつ
5万,-1,-1,1,名詞,一般,*,*,*,*,5万,ゴマン,ゴマン,ごまん
5万円,-1,-1,1,名詞,一般,*,*,*,*,5万円,ゴマンエン,ゴマンエン,ごまんえん
5人,-1,-1,1,名詞,一般,*,*,*,*,5人,ゴニン,ゴニン,ごにん
5冊,-1,-1,1,名詞,一般,*,*,*,*,5冊,ゴサツ,ゴサツ,ごさつ
5分,-1,-1,1,名詞,一般,*,*,*,*,5分,ゴフン,ゴフン,ごふん
5千円,-1,-1,1,名詞,一般,*,*,*,*,5千円,ゴセンエン,ゴセンエン,ごせんえん
5回,-1,-1,1,名詞,一般,*,*,*,*,5回,ゴカイ,ゴカイ,ごかい
5年,-1,-1,1,名詞,一般,*,*,*,*,5年,ゴネン,ゴネン,ごねん
5年前,-1,-1,1,名詞,一般,*,*,*,*,5年前,ゴネンマエ,ゴネンマエ,ごねんまえ
5年間,-1,-1,1,名詞,一般,*,*,*,*,5年間,ゴネンカン,ゴネンカン,ごねんかん
5日,-1,-1,1,名詞,一般,*,*,*,*,5日,イツカ,イツカ,いつか
5時,-1,-1,1,名詞,一般,*,*,*,*,5時,ゴジ,ゴジ,ごじ
5時頃,-1,-1,1,名詞,一般,*,*,*,*,5時頃,ゴジゴロ,ゴジゴロ,ごじごろ
5月,-1,-1,1,名詞,一般,*,*,*,*,5月,ゴガツ,ゴガツ,ごがつ
5歳,-1,-1,1,名詞,一般,*,*,*,*,5歳,ゴサイ,ゴサイ,ごさい
5点,-1,-1,1,名詞,一般,*,*,*,*,5点,ゴテン,ゴテン,ごてん
5秒,-1,-1,1,名詞,一般,*,*,*,*,5秒,ゴビョウ,ゴビョウ,ごびょう
5種類,-1,-1,1,名詞,一般,*,*,*,*,5種類,ゴシュルイ,ゴシュルイ,ごしゅるい
5章,-1,-1,1,名詞,一般,*,*,*,*,5章,ゴショウ,ゴショウ,ごしょう
5行,-1,-1,1,名詞,一般,*,*,*,*,5行,ゴギョウ,ゴギョウ,ごぎょう
6,-1,-1,1,名詞,一般,*,*,*,*,6,ロク,ロク,ろく
600,-1,-1,1,名詞,一般,*,*,*,*,600,ロッピャク,ロッピャク,ろっぴゃく
6000,-1,-1,1,名詞,一般,*,*,*,*,6000,ロクセン,ロクセン,ろくせん
60キロ,-1,-1,1,名詞,一般,*,*,*,*,60キロ,ロクジュウキロ,ロクジュウキロ,ろくじゅうキロ
60歳,-1,-1,1,名詞,一般,*,*,*,*,60歳,ロクジュウサイ,ロクジュウサイ,ろくじゅうさい
60点,-1,-1,1,名詞,一般,*,*,*,*,60点,ロクジュウテン,ロクジュウテン,ろくじゅうてん
69番,-1,-1,1,名詞,一般,*,*,*,*,69番,ロクジュウキュウバン,ロクジュウキュウバン,ろくじゅうきゅうばん
6つ,-1,-1,1,名詞,一般,*,*,*,*,6つ,ムッツ,ムッツ,むっつ
6ヵ月,-1,-1,1,名詞,一般,*,*,*,*,6ヵ月,ロクカゲツ,ロクカゲツ,ろくかげつ
6人,-1,-1,1,名詞,一般,*,*,*,*,6人,ロクニン,ロクニン,ろくにん
6日,-1,-1,1,名詞,一般,*,*,*,*,6日,ムイカ,ムイカ,むいか
6時,-1,-1,1,名詞,一般,*,*,*,*,6時,ロクジ,ロクジ,ろくじ
6月,-1,-1,1,名詞,一般,*,*,*,*,6月,ロクガツ,ロクガツ,ろくがつ
7,-1,-1,1,名詞,一般,*,*,*,*,7,ナナ,ナナ,なな
70,-1,-1,1,名詞,一般,*,*,*,*,70,シチジュウ,シチジュウ,しちじゅう
700円,-1,-1,1,名詞,一般,*,*,*,*,700円,ナナヒャクエン,ナナヒャクエン,ななひゃくえん
70歳,-1,-1,1,名詞,一般,*,*,*,*,70歳,ナナジュッサイ,ナナジュッサイ,ななじゅっさい
70番,-1,-1,1,名詞,一般,*,*,*,*,70番,ナナジュウバン,ナナジュウバン,ななじゅうばん
7がつ,-1,-1,1,名詞,一般,*,*,*,*,7がつ,シチガツ,シチガツ,しちがつ
7つ,-1,-1,1,名詞,一般,*,*,*,*,7つ,ナナツ,ナナツ,ななつ
7年前,-1,-1,1,名詞,一般,*,*,*,*,7年前,ナナネンマエ,ナナネンマエ,ななねんまえ
7日,-1,-1,1,名詞,一般,*,*,*,*,7日,ナノカ,ナノカ,なのか
7日目,-1,-1,1,名詞,一般,*,*,*,*,7日目,ナノカメ,ナノカメ,なのかめ
7時,-1,-1,1,名詞,一般,*,*,*,*,7時,ナナジ,ナナジ,ななじ
7時5分,-1,-1,1,名詞,一般,*,*,*,*,7時5分,シチジゴフン,シチジゴフン,しちじごふん
7月,-1,-1,1,名詞,一般,*,*,*,*,7月,シチガツ,シチガツ,しちがつ
7枚,-1,-1,1,名詞,一般,*,*,*,*,7枚,ナナマイ,ナナマイ,ななまい
7番,-1,-1,1,名詞,一般,*,*,*,*,7番,ナナバン,ナナバン,ななばん
7章,-1,-1,1,名詞,一般,*,*,*,*,7章,ナナショウ,ナナショウ,ななしょう
7行目,-1,-1,1,名詞,一般,*,*,*,*,7行目,ナナギョウメ,ナナギョウメ,ななぎょうめ
80,-1,-1,1,名詞,一般,*,*,*,*,80,ハチジュウ,ハチジュウ,はちじゅう
80点,-1,-1,1,名詞,一般,*,*,*,*,80点,ハチジュウテン,ハチジュウテン,はちじゅうてん
85,-1,-1,1,名詞,一般,*,*,*,*,85,ハチジュウゴ,ハチジュウゴ,はちじゅうご
8か月,-1,-1,1,名詞,一般,*,*,*,*,8か月,ハチカゲツ,ハチカゲツ,はちかげつ
8つ,-1,-1,1,名詞,一般,*,*,*,*,8つ,ヤッツ,ヤッツ,やっつ
8ひき,-1,-1,1,名詞,一般,*,*,*,*,8ひき,ハチヒキ,ハチヒキ,はちひき
8万円,-1,-1,1,名詞,一般,*,*,*,*,8万円,ハチマンエン,ハチマンエン,はちまんえん
8人,-1,-1,1,名詞,一般,*,*,*,*,8人,ハチニン,ハチニン,はちにん
8個,-1,-1,1,名詞,一般,*,*,*,*,8個,ハッコ,ハッコ,はっこ
8号,-1,-1,1,名詞,一般,*,*,*,*,8号,ハチゴウ,ハチゴウ,はちごう
8回,-1,-1,1,名詞,一般,*,*,*,*,8回,ハッカイ,ハッカイ,はっかい
8戦,-1,-1,1,名詞,一般,*,*,*,*,8戦,ハチセン,ハチセン,はちせん
8日,-1,-1,1,名詞,一般,*,*,*,*,8日,ヨウカ,ヨウカ,ようか
8時,-1,-1,1,名詞,一般,*,*,*,*,8時,ハチジ,ハチジ,はちじ
8時半,-1,-1,1,名詞,一般,*,*,*,*,8時半,ハチジハン,ハチジハン,はちじはん
8時間,-1,-1,1,名詞,一般,*,*,*,*,8時間,ハチジカン,ハチジカン,はちじかん
8月,-1,-1,1,名詞,一般,*,*,*,*,8月,ハチガツ,ハチガツ,はちがつ
9,-1,-1,1,名詞,一般,*,*,*,*,9,キュウ,キュウ,きゅう
93番,-1,-1,1,名詞,一般,*,*,*,*,93番,キュウジュウサンバン,キュウジュウサンバン,きゅうじゅうさんばん
9ヶ月,-1,-1,1,名詞,一般,*,*,*,*,9ヶ月,キュウカゲツ,キュウカゲツ,きゅうかげつ
9作目,-1,-1,1,名詞,一般,*,*,*,*,9作目,キュウサクメ,キュウサクメ,きゅうさくめ
9時,-1,-1,1,名詞,一般,*,*,*,*,9時,クジ,クジ,くじ
9時間,-1,-1,1,名詞,一般,*,*,*,*,9時間,クジカン,クジカン,くじかん
9月,-1,-1,1,名詞,一般,*,*,*,*,9月,クガツ,クガツ,くがつ
9番目,-1,-1,1,名詞,一般,*,*,*,*,9番目,キュウバンメ,キュウバンメ,きゅうばんめ
一,-1,-1,1,名詞,一般,*,*,*,*,一,イチ,イチ,いち
一つ,-1,-1,1,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,ひとつ
一つ一つ,-1,-1,1,名詞,一般,*,*,*,*,一つ一つ,ヒトツヒトツ,ヒトツヒトツ,ひとつひとつ
一ヶ所,-1,-1,1,名詞,一般,*,*,*,*,一ヶ所,イッカショ,イッカショ,いっかしょ
一ヶ月,-1,-1,1,名詞,一般,*,*,*,*,一ヶ月,イッカゲツ,イッカゲツ,いっかげつ
一ヶ月後,-1,-1,1,名詞,一般,*,*,*,*,一ヶ月後,イッカゲツゴ,イッカゲツゴ,いっかげつご
一人,-1,-1,1,名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,ひとり
一人一人,-1,-1,1,名詞,一般,*,*,*,*,一人一人,ヒトリヒトリ,ヒトリヒトリ,ひとりひとり
一体,-1,-1,1,名詞,一般,*,*,*,*,一体,イッタイ,イッタイ,いったい
一例,-1,-1,1,名詞,一般,*,*,*,*,一例,イチレイ,イチレイ,いちれい
一個,-1,-1,1,名詞,一般,*,*,*,*,一個,イッコ,イッコ,いっこ
一冊,-1,-1,1,名詞,一般,*,*,*,*,一冊,イッサツ,イッサツ,いっさつ
一分,-1,-1,1,名詞,一般,*,*,*,*,一分,イップン,イップン,いっぷん
一分間,-1,-1,1,名詞,一般,*,*,*,*,一分間,イップンカン,イップンカン,いっぷんかん
一匹,-1,-1,1,名詞,一般,*,*,*,*,一匹,イッピキ,イッピキ,いっぴき
一回,-1,-1,1,名詞,一般,*,*,*,*,一回,イッカイ,イッカイ,いっかい
一回目,-1,-1,1,名詞,一般,*,*,*,*,一回目,イッカイメ,イッカイメ,いっかいめ
一定,-1,-1,1,名詞,一般,*,*,*,*,一定,イッテイ,イッテイ,いってい
一寸,-1,-1,1,名詞,一般,*,*,*,*,一寸,チョット,チョット,ちょっと
一対一,-1,-1,1,名詞,一般,*,*,*,*,一対一,イチタイイチ,イチタイイチ,いちたいいち
一巻,-1,-1,1,名詞,一般,*,*,*,*,一巻,イッカン,イッカン,いっかん
一年,-1,-1,1,名詞,一般,*,*,*,*,一年,イチネン,イチネン,いちねん
一年上,-1,-1,1,名詞,一般,*,*,*,*,一年上,イチトシウエ,イチトシウエ,いちとしうえ
一年前,-1,-1,1,名詞,一般,*,*,*,*,一年前,イチネンマエ,イチネンマエ,いちねんまえ
一年生,-1,-1,1,名詞,一般,*,*,*,*,一年生,イチネンセイ,イチネンセイ,いちねんせい
一年間,-1,-1,1,名詞,一般,*,*,*,*,一年間,イチネンカン,イチネンカン,いちねんかん
一度,-1,-1,1,名詞,一般,*,*,*,*,一度,イチド,イチド,いちど
一応,-1,-1,1,名詞,一般,*,*,*,*,一応,イチオウ,イチオウ,いちおう
一息,-1,-1,1,名詞,一般,*,*,*,*,一息,ヒトイキ,ヒトイキ,ひといき
一方,-1,-1,1,名詞,一般,*,*,*,*,一方,イッポウ,イッポウ,いっぽう
一日,-1,-1,1,名詞,一般,*,*,*,*,一日,イチニチ,イチニチ,いちにち
一日中,-1,-1,1,名詞,一般,*,*,*,*,一日中,イチニチジュウ,イチニチジュウ,いちにちじゅう
一日目,-1,-1,1,名詞,一般,*,*,*,*,一日目,イチニチメ,イチニチメ,いちにちめ
一旦,-1,-1,1,名詞,一般,*,*,*,*,一旦,イッタン,イッタン,いったん
一時,-1,-1,1,名詞,一般,*,*,*,*,一時,イチジ,イチジ,いちじ
一時的,-1,-1,1,名詞,一般,*,*,*,*,一時的,イチジテキ,イチジテキ,いちじてき
一時間,-1,-1,1,名詞,一般,*,*,*,*,一時間,イチジカン,イチジカン,いちじかん
一月,-1,-1,1,名詞,一般,*,*,*,*,一月,イチガツ,イチガツ,いちがつ
一本,-1,-1,1,名詞,一般,*,*,*,*,一本,イッポン,イッポン,いっぽん
一本調子,-1,-1,1,名詞,一般,*,*,*,*,一本調子,イッポンヂョウシ,イッポンヂョウシ,いっぽんぢょうし
一杯,-1,-1,1,名詞,一般,*,*,*,*,一杯,イッパイ,イッパイ,いっぱい
一枚,-1,-1,1,名詞,一般,*,*,*,*,一枚,イチマイ,イチマイ,いちまい
一次,-1,-1,1,名詞,一般,*,*,*,*,一次,イチジ,イチジ,いちじ
一歩,-1,-1,1,名詞,一般,*,*,*,*,一歩,イッポ,イッポ,いっぽ
一歳,-1,-1,1,名詞,一般,*,*,*,*,一歳,イッサイ,イッサイ,いっさい
一生懸命,-1,-1,1,名詞,一般,*,*,*,*,一生懸命,イッショウケンメイ,イッショウケンメイ,いっしょうけんめい
一番,-1,-1,1,名詞,一般,*,*,*,*,一番,イチバン,イチバン,いちばん
一番目,-1,-1,1,名詞,一般,*,*,*,*,一番目,イチバンメ,イチバンメ,いちばんめ
一発,-1,-1,1,名詞,一般,*,*,*,*,一発,イッパツ,イッパツ,いっぱつ
一目瞭然,-1,-1,1,名詞,一般,*,*,*,*,一目瞭然,イチモクリョウゼン,イチモクリョウゼン,いちもくりょうぜん
一瞬,-1,-1,1,名詞,一般,*,*,*,*,一瞬,イッシュン,イッシュン,いっしゅん
一秒,-1,-1,1,名詞,一般,*,*,*,*,一秒,イチビョウ,イチビョウ,いちびょう
一種,-1,-1,1,名詞,一般,*,*,*,*,一種,イッシュ,イッシュ,いっしゅ
一種類,-1,-1,1,名詞,一般,*,*,*,*,一種類,イッシュルイ,イッシュルイ,いっしゅるい
一緒,-1,-1,1,名詞,一般,*,*,*,*,一緒,イッショ,イッショ,いっしょ
一羽,-1,-1,1,名詞,一般,*,*,*,*,一羽,イチワ,イチワ,いちわ
一致,-1,-1,1,名詞,一般,*,*,*,*,一致,イッチ,イッチ,いっち
一般,-1,-1,1,名詞,一般,*,*,*,*,一般,イッパン,イッパン,いっぱん
一般に,-1,-1,1,名詞,一般,*,*,*,*,一般に,イッパンニ,イッパンニ,いっぱんに
一般的,-1,-1,1,名詞,一般,*,*,*,*,一般的,イッパンテキ,イッパンテキ,いっぱんてき
一行,-1,-1,1,名詞,一般,*,*,*,*,一行,イチギョウ,イチギョウ,いちぎょう
一覧,-1,-1,1,名詞,一般,*,*,*,*,一覧,イチラン,イチラン,いちらん
一角獣,-1,-1,1,名詞,一般,*,*,*,*,一角獣,イッカクジュウ,イッカクジュウ,いっかくじゅう
一読,-1,-1,1,名詞,一般,*,*,*,*,一読,イチドク,イチドク,いちどく
一通り,-1,-1,1,名詞,一般,*,*,*,*,一通り,ヒトトオリ,ヒトトオリ,ひととおり
一連,-1,-1,1,名詞,一般,*,*,*,*,一連,イチレン,イチレン,いちれん
一週間,-1,-1,1,名詞,一般,*,*,*,*,一週間,イッシュウカン,イッシュウカン,いっしゅうかん
一週間後,-1,-1,1,名詞,一般,*,*,*,*,一週間後,イッシュウカンゴ,イッシュウカンゴ,いっしゅうかんご
一部,-1,-1,1,名詞,一般,*,*,*,*,一部,イチブ,イチブ,いちぶ
一部分,-1,-1,1,名詞,一般,*,*,*,*,一部分,イチブブン,イチブブン,いちぶぶん
一階,-1,-1,1,名詞,一般,*,*,*,*,一階,イッカイ,イッカイ,いっかい
七つ,-1,-1,1,名詞,一般,*,*,*,*,七つ,ナナツ,ナナツ,ななつ
七ヶ所,-1,-1,1,名詞,一般,*,*,*,*,七ヶ所,ナナカショ,ナナカショ,ななかしょ
七ヶ月,-1,-1,1,名詞,一般,*,*,*,*,七ヶ月,ナナカゲツ,ナナカゲツ,ななかげつ
七一三番,-1,-1,1,名詞,一般,*,*,*,*,七一三番,シチイチサンバン,シチイチサンバン,しちいちさんばん
七不思議,-1,-1,1,名詞,一般,*,*,*,*,七不思議,ナナフシギ,ナナフシギ,ななふしぎ
七人,-1,-1,1,名詞,一般,*,*,*,*,七人,シチニン,シチニン,しちにん
七個,-1,-1,1,名詞,一般,*,*,*,*,七個,ナナコ,ナナコ,ななこ
七冊,-1,-1,1,名詞,一般,*,*,*,*,七冊,ナナサツ,ナナサツ,ななさつ
七分,-1,-1,1,名詞,一般,*,*,*,*,七分,ナナフン,ナナフン,ななふん
七匹,-1,-1,1,名詞,一般,*,*,*,*,七匹,ナナヒキ,ナナヒキ,ななひき
七千,-1,-1,1,名詞,一般,*,*,*,*,七千,ナナセン,ナナセン,ななせん
七味,-1,-1,1,名詞,一般,*,*,*,*,七味,シチミ,シチミ,しちみ
七回,-1,-1,1,名詞,一般,*,*,*,*,七回,ナナカイ,ナナカイ,ななかい
七回目,-1,-1,1,名詞,一般,*,*,*,*,七回目,ナナカイメ,ナナカイメ,ななかいめ
七日,-1,-1,1,名詞,一般,*,*,*,*,七日,ナノカ,ナノカ,なのか
七時,-1,-1,1,名詞,一般,*,*,*,*,七時,シチジ,シチジ,しちじ
七月,-1,-1,1,名詞,一般,*,*,*,*,七月,シチガツ,シチガツ,しちがつ
七本,-1,-1,1,名詞,一般,*,*,*,*,七本,ナナホン,ナナホン,ななほん
七枚,-1,-1,1,名詞,一般,*,*,*,*,七枚,ナナマイ,ナナマイ,ななまい
七歳,-1,-1,1,名詞,一般,*,*,*,*,七歳,ナナサイ,ナナサイ,ななさい
七百,-1,-1,1,名詞,一般,*,*,*,*,七百,ナナヒャク,ナナヒャク,ななひゃく
七秒,-1,-1,1,名詞,一般,*,*,*,*,七秒,ナナビョウ,ナナビョウ,ななびょう
七色,-1,-1,1,名詞,一般,*,*,*,*,七色,ナナイロ,ナナイロ,なないろ
七週間,-1,-1,1,名詞,一般,*,*,*,*,七週間,ナナシュウカン,ナナシュウカン,ななしゅうかん
七面鳥,-1,-1,1,名詞,一般,*,*,*,*,七面鳥,シチメンチョウ,シチメンチョウ,しちめんちょう
万歳,-1,-1,1,名詞,一般,*,*,*,*,万歳,バンザイ,バンザイ,ばんざい
万能,-1,-1,1,名詞,一般,*,*,*,*,万能,バンノウ,バンノウ,ばんのう
三,-1,-1,1,名詞,一般,*,*,*,*,三,サン,サン,さん
三つ,-1,-1,1,名詞,一般,*,*,*,*,三つ,ミッツ,ミッツ,みっつ
三カ月,-1,-1,1,名詞,一般,*,*,*,*,三カ月,サンカゲツ,サンカゲツ,さんかげつ
三キロ,-1,-1,1,名詞,一般,*,*,*,*,三キロ,サンキロ,サンキロ,さんキロ
三ヶ所,-1,-1,1,名詞,一般,*,*,*,*,三ヶ所,サンカショ,サンカショ,さんかしょ
三ヶ月,-1,-1,1,名詞,一般,*,*,*,*,三ヶ月,サンカゲツ,サンカゲツ,さんかげつ
三人,-1,-1,1,名詞,一般,*,*,*,*,三人,サンニン,サンニン,さんにん
三人目,-1,-1,1,名詞,一般,*,*,*,*,三人目,サンニンメ,サンニンメ,さんにんめ
三個,-1,-1,1,名詞,一般,*,*,*,*,三個,サンコ,サンコ,さんこ
三冊,-1,-1,1,名詞,一般,*,*,*,*,三冊,サンサツ,サンサツ,さんさつ
三分,-1,-1,1,名詞,一般,*,*,*,*,三分,サンプン,サンプン,さんぷん
三匹,-1,-1,1,名詞,一般,*,*,*,*,三匹,サンビキ,サンビキ,さんびき
三十一日,-1,-1,1,名詞,一般,*,*,*,*,三十一日,サンジュウイチニチ,サンジュウイチニチ,さんじゅういちにち
三十三ヶ月,-1,-1,1,名詞,一般,*,*,*,*,三十三ヶ月,サンジュウサンカゲツ,サンジュウサンカゲツ,さんじゅうさんかげつ
三十六,-1,-1,1,名詞,一般,*,*,*,*,三十六,サンジュウロク,サンジュウロク,さんじゅうろく
三十分,-1,-1,1,名詞,一般,*,*,*,*,三十分,サンジュップン,サンジュップン,さんじゅっぷん
三十日,-1,-1,1,名詞,一般,*,*,*,*,三十日,サンジュウニチ,サンジュウニチ,さんじゅうにち
三千,-1,-1,1,名詞,一般,*,*,*,*,三千,サンゼン,サンゼン,さんぜん
三回,-1,-1,1,名詞,一般,*,*,*,*,三回,サンカイ,サンカイ,さんかい
三年生,-1,-1,1,名詞,一般,*,*,*,*,三年生,サンネンセイ,サンネンセイ,さんねんせい
三度,-1,-1,1,名詞,一般,*,*,*,*,三度,サンド,サンド,さんど
三日,-1,-1,1,名詞,一般,*,*,*,*,三日,ミッカ,ミッカ,みっか
三日坊主,-1,-1,1,名詞,一般,*,*,*,*,三日坊主,ミッカボウズ,ミッカボウズ,みっかぼうず
三日目,-1,-1,1,名詞,一般,*,*,*,*,三日目,ミッカメ,ミッカメ,みっかめ
三時,-1,-1,1,名詞,一般,*,*,*,*,三時,サンジ,サンジ,さんじ
三時間,-1,-1,1,名詞,一般,*,*,*,*,三時間,サンジカン,サンジカン,さんじかん
三時頃,-1,-1,1,名詞,一般,*,*,*,*,三時頃,サンジゴロ,サンジゴロ,さんじごろ
三月,-1,-1,1,名詞,一般,*,*,*,*,三月,サンガツ,サンガツ,さんがつ
三本,-1,-1,1,名詞,一般,*,*,*,*,三本,サンボン,サンボン,さんぼん
三枚,-1,-1,1,名詞,一般,*,*,*,*,三枚,サンマイ,サンマイ,さんまい
三歳,-1,-1,1,名詞,一般,*,*,*,*,三歳,サンサイ,サンサイ,さんさい
三百,-1,-1,1,名詞,一般,*,*,*,*,三百,サンビャク,サンビャク,さんびゃく
三百円,-1,-1,1,名詞,一般,*,*,*,*,三百円,サンビャクエン,サンビャクエン,さんびゃくえん
三秒,-1,-1,1,名詞,一般,*,*,*,*,三秒,サンビョウ,サンビョウ,さんびょう
三種類,-1,-1,1,名詞,一般,*,*,*,*,三種類,サンシュルイ,サンシュルイ,さんしゅるい
三角,-1,-1,1,名詞,一般,*,*,*,*,三角,サンカク,サンカク,さんかく
三週間,-1,-1,1,名詞,一般,*,*,*,*,三週間,サンシュウカン,サンシュウカン,さんしゅうかん
世界一,-1,-1,1,名詞,一般,*,*,*,*,世界一,セカイイチ,セカイイチ,せかいいち
九,-1,-1,1,名詞,一般,*,*,*,*,九,キュウ,キュウ,きゅう
九つ,-1,-1,1,名詞,一般,*,*,*,*,九つ,ココノツ,ココノツ,ここのつ
九ヶ所,-1,-1,1,名詞,一般,*,*,*,*,九ヶ所,キュウカショ,キュウカショ,きゅうかしょ
九ヶ月,-1,-1,1,名詞,一般,*,*,*,*,九ヶ月,キュウカゲツ,キュウカゲツ,きゅうかげつ
九人,-1,-1,1,名詞,一般,*,*,*,*,九人,キュウニン,キュウニン,きゅうにん
九個,-1,-1,1,名詞,一般,*,*,*,*,九個,キュウコ,キュウコ,きゅうこ
九冊,-1,-1,1,名詞,一般,*,*,*,*,九冊,キュウサツ,キュウサツ,きゅうさつ
九分,-1,-1,1,名詞,一般,*,*,*,*,九分,キュウフン,キュウフン,きゅうふん
九匹,-1,-1,1,名詞,一般,*,*,*,*,九匹,キュウヒキ,キュウヒキ,きゅうひき
九千,-1,-1,1,名詞,一般,*,*,*,*,九千,キュウセン,キュウセン,きゅうせん
九回,-1,-1,1,名詞,一般,*,*,*,*,九回,キュウカイ,キュウカイ,きゅうかい
九州,-1,-1,1,名詞,一般,*,*,*,*,九州,キュウシュウ,キュウシュウ,きゅうしゅう
九日,-1,-1,1,名詞,一般,*,*,*,*,九日,ココノカ,ココノカ,ここのか
九時,-1,-1,1,名詞,一般,*,*,*,*,九時,クジ,クジ,くじ
九月,-1,-1,1,名詞,一般,*,*,*,*,九月,クガツ,クガツ,くがつ
九本,-1,-1,1,名詞,一般,*,*,*,*,九本,キュウホン,キュウホン,きゅうほん
九枚,-1,-1,1,名詞,一般,*,*,*,*,九枚,キュウマイ,キュウマイ,きゅうまい
九歳,-1,-1,1,名詞,一般,*,*,*,*,九歳,キュウサイ,キュウサイ,きゅうさい
九百,-1,-1,1,名詞,一般,*,*,*,*,九百,キュウヒャク,キュウヒャク,きゅうひゃく
九秒,-1,-1,1,名詞,一般,*,*,*,*,九秒,キュウビョウ,キュウビョウ,きゅうびょう
九週間,-1,-1,1,名詞,一般,*,*,*,*,九週間,キュウシュウカン,キュウシュウカン,きゅうしゅうかん
九階,-1,-1,1,名詞,一般,*,*,*,*,九階,キュウカイ,キュウカイ,きゅうかい
二,-1,-1,1,名詞,一般,*,*,*,*,二,ニ,ニ,に
二〇〇,-1,-1,1,名詞,一般,*,*,*,*,二〇〇,ニヒャク,ニヒャク,にひゃく
二〇〇九年,-1,-1,1,名詞,一般,*,*,*,*,二〇〇九年,ニセンキュウネン,ニセンキュウネン,にせんきゅうねん
二つ,-1,-1,1,名詞,一般,*,*,*,*,二つ,フタツ,フタツ,ふたつ
二ヶ所,-1,-1,1,名詞,一般,*,*,*,*,二ヶ所,ニカショ,ニカショ,にかしょ
二ヶ月,-1,-1,1,名詞,一般,*,*,*,*,二ヶ月,ニカゲツ,ニカゲツ,にかげつ
二人,-1,-1,1,名詞,一般,*,*,*,*,二人,フタリ,フタリ,ふたり
二個,-1,-1,1,名詞,一般,*,*,*,*,二個,ニコ,ニコ,にこ
二倍,-1,-1,1,名詞,一般,*,*,*,*,二倍,ニバイ,ニバイ,にばい
二冊,-1,-1,1,名詞,一般,*,*,*,*,二冊,ニサツ,ニサツ,にさつ
二分,-1,-1,1,名詞,一般,*,*,*,*,二分,ニフン,ニフン,にふん
二匹,-1,-1,1,名詞,一般,*,*,*,*,二匹,ニヒキ,ニヒキ,にひき
二十ヶ月,-1,-1,1,名詞,一般,*,*,*,*,二十ヶ月,ニジュッカゲツ,ニジュッカゲツ,にじゅっかげつ
二十一日,-1,-1,1,名詞,一般,*,*,*,*,二十一日,ニジュウイチニチ,ニジュウイチニチ,にじゅういちにち
二十七日,-1,-1,1,名詞,一般,*,*,*,*,二十七日,ニジュウシチニチ,ニジュウシチニチ,にじゅうしちにち
二十九,-1,-1,1,名詞,一般,*,*,*,*,二十九,ニジュウキュウ,ニジュウキュウ,にじゅうきゅう
